session_id,person_id,source,label,audio_file,start_time,end_time,split
session_yamnet_review_6c384c7d6065,P_YAMNET_2c54223e57,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\377496.wav,4.5,5.5,train
session_yamnet_review_f6c02468b4c8,P_YAMNET_21c513098a,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_031733\data.wav,4.5,5.5,train
session_yamnet_review_577dc8ea2d55,P_YAMNET_f51676ef70,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\221522.wav,1.5,2.5,train
session_yamnet_review_82c9fd05b8be,P_YAMNET_a93debf8ef,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_014350\data.wav,1.5,2.5,train
session_yamnet_review_6ea58663f590,P_YAMNET_4dd5bad617,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\381460.wav,0.5,1.5,train
session_yamnet_review_d990f40be5e9,P_YAMNET_469b8c1948,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_032270\data.wav,0.5,1.5,train
session_yamnet_review_a9b4429b1d59,P_YAMNET_2461e4ba94,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\373687.wav,6.0,7.0,train
session_yamnet_review_a7c9f4636c4c,P_YAMNET_aed3454a2b,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_030904\data.wav,6.0,7.0,train
session_yamnet_review_c946c3c85b80,P_YAMNET_f4524e6daf,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\223321.wav,8.0,9.0,train
session_yamnet_review_65cfb7db8b19,P_YAMNET_75e18189a6,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_014598\data.wav,8.0,9.0,train
session_yamnet_review_818af8775e77,P_YAMNET_1372467d9e,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\69511.wav,1.0,2.0,train
session_yamnet_review_1b9dd9deca94,P_YAMNET_27bce74b14,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_041786\data.wav,1.0,2.0,train
session_yamnet_review_ed5338387e75,P_YAMNET_2d770a56e4,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\85747.wav,3.0,4.0,train
session_yamnet_review_c9a29f1c8fc2,P_YAMNET_33801cb9fe,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_043829\data.wav,3.0,4.0,train
session_yamnet_review_2001b989cabc,P_YAMNET_a39a9eb528,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\67828.wav,7.0,8.0,train
session_yamnet_review_88af90a6cafb,P_YAMNET_a1e9849f8a,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_041587\data.wav,7.0,8.0,train
session_yamnet_review_7e2fc38c1d52,P_YAMNET_7773e41cd7,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\338950.wav,0.5,1.5,train
session_yamnet_review_1e4dbc6b0492,P_YAMNET_a2a1ca9eed,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_024661\data.wav,0.5,1.5,train
session_yamnet_review_b3beca27752d,P_YAMNET_935dbcd506,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\111615.wav,16.5,17.5,train
session_yamnet_review_4a26746a1998,P_YAMNET_7cb3977edb,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_1.0_4305\non_cough_001258\data.wav,16.5,17.5,train
session_yamnet_review_14a0e9c90249,P_YAMNET_8d8557382f,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\246900.wav,1.5,2.5,train
session_yamnet_review_6c6e9ccfcc3a,P_YAMNET_2f5eeea270,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_017231\data.wav,1.5,2.5,train
session_yamnet_review_1a57c3743d2b,P_YAMNET_a79620bb82,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\141530.wav,4.5,5.5,train
session_yamnet_review_4195f86aa4d9,P_YAMNET_18635ec937,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_004796\data.wav,4.5,5.5,train
session_yamnet_review_78c0f12318ad,P_YAMNET_bc93babed1,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\52231.wav,1.0,2.0,train
session_yamnet_review_5a5f90eb28d9,P_YAMNET_0b44a07079,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_039258\data.wav,1.0,2.0,train
session_yamnet_review_cf4de0c85630,P_YAMNET_a8aa46e677,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\324351.wav,1.5,2.5,train
session_yamnet_review_1328b7ebd8a5,P_YAMNET_b092e1e6a1,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_022656\data.wav,1.5,2.5,train
session_yamnet_review_f0a436dc2c29,P_YAMNET_f187755d7f,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\119344.wav,2.5,3.5,train
session_yamnet_review_7bd830f9ac33,P_YAMNET_362972aae3,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_1.0_4305\non_cough_002284\data.wav,2.5,3.5,train
session_yamnet_review_ecd2f764e486,P_YAMNET_f40f7e6d13,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\348820.wav,20.0,21.0,train
session_yamnet_review_5cec9fbd40e6,P_YAMNET_bc3df1201d,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_025909\data.wav,20.0,21.0,train
session_yamnet_review_0b83f235921e,P_YAMNET_51a119d625,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\319964.wav,8.0,9.0,train
session_yamnet_review_c556f66f1d95,P_YAMNET_0e14290eff,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_022073\data.wav,8.0,9.0,train
session_yamnet_review_abfee00f765a,P_YAMNET_8c226c2749,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\380760.wav,16.5,17.5,train
session_yamnet_review_d246d95eaa98,P_YAMNET_6c8f8b40fc,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_032195\data.wav,16.5,17.5,train
session_yamnet_review_fecd2ed4d6bb,P_YAMNET_4a39427201,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\360604.wav,1.0,2.0,train
session_yamnet_review_30741a7d1033,P_YAMNET_d0825cdbda,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_028941\data.wav,1.0,2.0,train
session_yamnet_review_f97b3ad122ab,P_YAMNET_b788991e59,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\247634.wav,0.5,1.5,train
session_yamnet_review_888d969d78b1,P_YAMNET_ee71727c65,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_017635\data.wav,0.5,1.5,train
session_yamnet_review_6b1af87f876f,P_YAMNET_3601acdd8d,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\238244.wav,0.5,1.5,train
session_yamnet_review_0269fbfd7214,P_YAMNET_211ea5a896,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_016025\data.wav,0.5,1.5,train
session_yamnet_review_995d9131770c,P_YAMNET_98edcac453,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\243480.wav,21.0,22.0,train
session_yamnet_review_1ea46369b711,P_YAMNET_6e786bbbd2,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_016748\data.wav,21.0,22.0,train
session_yamnet_review_bcc7d4dcf66b,P_YAMNET_4d150eb99b,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\391758.wav,3.0,4.0,train
session_yamnet_review_04cac69a885c,P_YAMNET_e9e8ae852c,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_033778\data.wav,3.0,4.0,train
session_yamnet_review_4b377f5b0e64,P_YAMNET_c47e462602,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\148480.wav,9.5,10.5,train
session_yamnet_review_d947df1a4d55,P_YAMNET_2f4cd03ac9,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_005574\data.wav,9.5,10.5,train
session_yamnet_review_2c3e7b251cad,P_YAMNET_a9dc431aec,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\324340.wav,0.5,1.5,train
session_yamnet_review_61ae2c4e361e,P_YAMNET_868fa7f800,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_022645\data.wav,0.5,1.5,train
session_yamnet_review_05bd8b54bacc,P_YAMNET_fe726356fe,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\119220.wav,0.5,1.5,train
session_yamnet_review_ed024348392d,P_YAMNET_5ff5217e35,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_1.0_4305\non_cough_002165\data.wav,0.5,1.5,train
session_yamnet_review_c15a9fd139f1,P_YAMNET_acca20af27,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\149395.wav,1.5,2.5,train
session_yamnet_review_7dad545904ab,P_YAMNET_02153dff6f,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_005701\data.wav,1.5,2.5,train
session_yamnet_review_7deb219417d5,P_YAMNET_ae1b19fef7,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\66989.wav,3.5,4.5,train
session_yamnet_review_ab9512cab83b,P_YAMNET_5349c8b41b,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_041461\data.wav,3.5,4.5,train
session_yamnet_review_0a70188b79ce,P_YAMNET_5b4177ce62,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\153593.wav,0.5,1.5,train
session_yamnet_review_ac3da6cf4eab,P_YAMNET_7ef1e36b7a,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_006170\data.wav,0.5,1.5,train
session_yamnet_review_98b2fdcb8642,P_YAMNET_27d65990e8,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\146351.wav,0.5,1.5,train
session_yamnet_review_75747b2b488f,P_YAMNET_ed506e07a0,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_005381\data.wav,0.5,1.5,train
session_yamnet_review_7f0defcb1293,P_YAMNET_d21c8f2857,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\373688.wav,1.5,2.5,train
session_yamnet_review_7028095e2867,P_YAMNET_0f8e8a92be,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_030905\data.wav,1.5,2.5,train
session_yamnet_review_69f9295a2a5d,P_YAMNET_b48e73d432,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\251815.wav,2.0,3.0,train
session_yamnet_review_4a93e0eb3d47,P_YAMNET_4b662730da,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_018458\data.wav,2.0,3.0,train
session_yamnet_review_6e7eae560091,P_YAMNET_2b273455b7,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\141534.wav,1.0,2.0,train
session_yamnet_review_23a648ccda4c,P_YAMNET_3aef14b5cb,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_004800\data.wav,1.0,2.0,train
session_yamnet_review_302cbf894c1c,P_YAMNET_3747a1f43f,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\404387.wav,19.0,20.0,train
session_yamnet_review_6c67a9839db1,P_YAMNET_c15e8ae1e5,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_035081\data.wav,19.0,20.0,train
session_yamnet_review_0547d5121357,P_YAMNET_8d5649fa86,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\219250.wav,0.5,1.5,train
session_yamnet_review_a85d85edf3fc,P_YAMNET_d05a883f86,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_014119\data.wav,0.5,1.5,train
session_yamnet_review_e4d417c270bd,P_YAMNET_0877bf636d,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\174493.wav,1.0,2.0,train
session_yamnet_review_5c0779b09a09,P_YAMNET_8b74b79439,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_008908\data.wav,1.0,2.0,train
session_yamnet_review_41aad76f7f3e,P_YAMNET_9d30ed7ca2,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\250059.wav,4.0,5.0,train
session_yamnet_review_4a25be8e2607,P_YAMNET_13b1453952,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_018207\data.wav,4.0,5.0,train
session_yamnet_review_6c64d348845a,P_YAMNET_23d6be0c4e,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\404240.wav,10.5,11.5,train
session_yamnet_review_dd0d0c2a24b4,P_YAMNET_e853cececc,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_035053\data.wav,10.5,11.5,train
session_yamnet_review_4c96f51d3ee0,P_YAMNET_ae2e1931d2,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\181483.wav,1.0,2.0,train
session_yamnet_review_6e024fb872b6,P_YAMNET_d15d6df207,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_009746\data.wav,1.0,2.0,train
session_yamnet_review_b3cd08cac04b,P_YAMNET_da03ecb70c,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\219262.wav,7.0,8.0,train
session_yamnet_review_5e598854f6f7,P_YAMNET_1545f4e5e3,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_014125\data.wav,7.0,8.0,train
session_yamnet_review_ad257c6631da,P_YAMNET_b39c930412,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\157593.wav,3.0,4.0,train
session_yamnet_review_7006da38a1e5,P_YAMNET_8b18bc3815,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_006980\data.wav,3.0,4.0,train
session_yamnet_review_eb7cd03f5f47,P_YAMNET_2c7923e342,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\212845.wav,2.0,3.0,train
session_yamnet_review_00d5e6e6249a,P_YAMNET_f16d86fa93,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_013419\data.wav,2.0,3.0,train
session_yamnet_review_80c85c68532d,P_YAMNET_8723d1a2f3,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\216383.wav,10.0,11.0,train
session_yamnet_review_44fe6f02c187,P_YAMNET_7c06bb4136,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_013793\data.wav,10.0,11.0,train
session_yamnet_review_f049e4fdcad8,P_YAMNET_be7725680a,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\116883.wav,2.5,3.5,train
session_yamnet_review_d41402037faf,P_YAMNET_b23c5d9423,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_1.0_4305\non_cough_001698\data.wav,2.5,3.5,train
session_yamnet_review_a82a517e76ca,P_YAMNET_1d9df022b1,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\416911.wav,2.5,3.5,train
session_yamnet_review_517b3b99a60e,P_YAMNET_5ea28869ad,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_036563\data.wav,2.5,3.5,train
session_yamnet_review_9cd898739da1,P_YAMNET_f50d9f9485,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\116910.wav,6.5,7.5,train
session_yamnet_review_d17ffa4738b5,P_YAMNET_4083df1500,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_1.0_4305\non_cough_001725\data.wav,6.5,7.5,train
session_yamnet_review_b3865500d36a,P_YAMNET_d602c74f5e,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\170313.wav,1.5,2.5,train
session_yamnet_review_f39d8814d634,P_YAMNET_448702bc64,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_008436\data.wav,1.5,2.5,train
session_yamnet_review_86f02619e040,P_YAMNET_9d1f55d922,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\145298.wav,9.5,10.5,train
session_yamnet_review_aea175839446,P_YAMNET_7d780a3e5c,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_005258\data.wav,9.5,10.5,train
session_yamnet_review_51ed6299e137,P_YAMNET_90f73e30f7,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\333711.wav,0.0,1.0,train
session_yamnet_review_49000bee3e20,P_YAMNET_6be6503807,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_023888\data.wav,0.0,1.0,train
session_yamnet_review_a5862246aba7,P_YAMNET_4e3d0593b0,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\376195.wav,7.5,8.5,train
session_yamnet_review_01c99f863f45,P_YAMNET_aa06c741e6,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_031574\data.wav,7.5,8.5,train
session_yamnet_review_c93b5d005154,P_YAMNET_8a682fe750,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\387615.wav,19.0,20.0,train
session_yamnet_review_d45204e854a3,P_YAMNET_5f451694b3,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_033204\data.wav,19.0,20.0,train
session_yamnet_review_7f93203726ed,P_YAMNET_edbb863208,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\46536.wav,6.0,7.0,train
session_yamnet_review_c75c9b3cca01,P_YAMNET_943f8d477f,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_038607\data.wav,6.0,7.0,train
session_yamnet_review_a9b774550836,P_YAMNET_ec040359fb,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\11847.wav,1.0,2.0,train
session_yamnet_review_b0c123293c24,P_YAMNET_ebbe99dcdc,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_1.0_4305\non_cough_001978\data.wav,1.0,2.0,train
session_yamnet_review_ed01125db83c,P_YAMNET_37134e4132,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\247557.wav,1.0,2.0,train
session_yamnet_review_5990ed092cda,P_YAMNET_8c5550f62d,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_017601\data.wav,1.0,2.0,train
session_yamnet_review_c5a987560468,P_YAMNET_63a3bc291b,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\181482.wav,1.0,2.0,train
session_yamnet_review_d731382b4a1b,P_YAMNET_0d08f1b54a,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_009745\data.wav,1.0,2.0,train
session_yamnet_review_898f382459da,P_YAMNET_b56fc4949c,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\249576.wav,0.5,1.5,train
session_yamnet_review_f71d4ff77298,P_YAMNET_ed7e436268,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_018152\data.wav,0.5,1.5,train
session_yamnet_review_9348bcb00010,P_YAMNET_d94c190e9c,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\369401.wav,1.0,2.0,train
session_yamnet_review_132d56b4c16b,P_YAMNET_3b4388afa1,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_030045\data.wav,1.0,2.0,train
session_yamnet_review_e07f77989502,P_YAMNET_b9a6e0cf9f,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\240112.wav,3.5,4.5,train
session_yamnet_review_c07ca3b6d7a4,P_YAMNET_375c1a503d,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_016400\data.wav,3.5,4.5,train
session_yamnet_review_6ab6edc04604,P_YAMNET_7026215b92,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\373565.wav,2.0,3.0,train
session_yamnet_review_21fed6f16510,P_YAMNET_0fa08e534f,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_030777\data.wav,2.0,3.0,train
session_yamnet_review_a770e9d10ac6,P_YAMNET_1df3579755,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\195301.wav,17.5,18.5,train
session_yamnet_review_104b53cd6262,P_YAMNET_5ba114379f,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_011472\data.wav,17.5,18.5,train
session_yamnet_review_6f829707583b,P_YAMNET_a73395de64,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\85170.wav,12.5,13.5,train
session_yamnet_review_ccaac9581d05,P_YAMNET_a787c511ba,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_043719\data.wav,12.5,13.5,train
session_yamnet_review_c4946fad63cf,P_YAMNET_03041a98ef,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\24092.wav,3.0,4.0,train
session_yamnet_review_81814cfbf332,P_YAMNET_7aa24741c6,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_016476\data.wav,3.0,4.0,train
session_yamnet_review_47539d372cec,P_YAMNET_b67d30b19e,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\381481.wav,2.5,3.5,train
session_yamnet_review_20ba4ac3de14,P_YAMNET_7d6ab3e63c,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_032291\data.wav,2.5,3.5,train
session_yamnet_review_c14c28fb4c56,P_YAMNET_2064494ec7,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\247985.wav,0.5,1.5,train
session_yamnet_review_2c732d4af75f,P_YAMNET_90840a4fd3,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_017784\data.wav,0.5,1.5,train
session_yamnet_review_dfe90ef70a20,P_YAMNET_a8cdc7c836,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\317100.wav,1.0,2.0,train
session_yamnet_review_cc7432d8ec4f,P_YAMNET_dc509679cf,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_021858\data.wav,1.0,2.0,train
session_yamnet_review_acb4d22fa516,P_YAMNET_6aceffbedc,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\85756.wav,2.5,3.5,train
session_yamnet_review_0f62813d84dd,P_YAMNET_683e23a44a,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_043832\data.wav,2.5,3.5,train
session_yamnet_review_bf7033f24ad3,P_YAMNET_918550ab03,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\356866.wav,1.5,2.5,train
session_yamnet_review_ffc44fe32602,P_YAMNET_b16f34c521,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_027765\data.wav,1.5,2.5,train
session_yamnet_review_05e7f1dcef2a,P_YAMNET_93344cca92,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\194432.wav,12.5,13.5,train
session_yamnet_review_2fd318283d26,P_YAMNET_740536c599,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_011333\data.wav,12.5,13.5,train
session_yamnet_review_a4b73182e623,P_YAMNET_b05d580ec1,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\269379.wav,4.0,5.0,train
session_yamnet_review_0e6a4122b532,P_YAMNET_6e29781324,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\non_cough_READY\non_cough\non_cough_020319\data.wav,4.0,5.0,train
session_yamnet_review_c45c49e87896,P_YAMNET_c6fe11ebfa,yamnet_review_gold,non_cough,D:\cough_model_train\DATA\non_cough\FSD50K_Negative_clean\315942.wav,0.0,1.0,train
